"term","frequency","density","occurrence"
"blanket",2,2.75938189845475e-05,0.004
"bloody",2,2.75938189845475e-05,0.004
"bogeyman",2,2.75938189845475e-05,0.004
"bothered",1,1.37969094922737e-05,0.002
"briefly",4,5.51876379690949e-05,0.008
"broadcasting",1,1.37969094922737e-05,0.002
"capitalism",4,5.51876379690949e-05,0.008
"captain",1,1.37969094922737e-05,0.002
"cartoon",3,4.13907284768212e-05,0.006
"cartoonist",1,1.37969094922737e-05,0.002
"charity",2,2.75938189845475e-05,0.002
"cheerful",2,2.75938189845475e-05,0.002
"clerics",1,1.37969094922737e-05,0.002
"commissioned",2,2.75938189845475e-05,0.004
"commissioners",2,2.75938189845475e-05,0.002
"condemnation",1,1.37969094922737e-05,0.002
"condemned",2,2.75938189845475e-05,0.004
"condolence",1,1.37969094922737e-05,0.002
"contemplative",2,2.75938189845475e-05,0.004
"corporations",3,4.13907284768212e-05,0.006
"crusade",1,1.37969094922737e-05,0.002
"defuse",1,1.37969094922737e-05,0.002
"democrat",1,1.37969094922737e-05,0.002
"deportation",1,1.37969094922737e-05,0.002
"desire",5,6.89845474613687e-05,0.006
"direction",3,4.13907284768212e-05,0.004
"disabilities",1,1.37969094922737e-05,0.002
"disabled",3,4.13907284768212e-05,0.006
"disapprobation",1,1.37969094922737e-05,0.002
"dragooned",1,1.37969094922737e-05,0.002
"egypt",8,0.00011037527593819,0.01
"eilat",1,1.37969094922737e-05,0.002
"enemies",1,1.37969094922737e-05,0.002
"excuse",2,2.75938189845475e-05,0.004
"extermination",1,1.37969094922737e-05,0.002
"extradition",1,1.37969094922737e-05,0.002
"falling",2,2.75938189845475e-05,0.004
"fbi",7,9.65783664459161e-05,0.004
"fervently",1,1.37969094922737e-05,0.002
"finsbury",1,1.37969094922737e-05,0.002
"fond",1,1.37969094922737e-05,0.002
"foreign",7,9.65783664459161e-05,0.012
"fought",3,4.13907284768212e-05,0.004
"froze",1,1.37969094922737e-05,0.002
"generally",12,0.000165562913907285,0.02
"glass",4,5.51876379690949e-05,0.004
"gloves",1,1.37969094922737e-05,0.002
"hackney",2,2.75938189845475e-05,0.004
"hamza",20,0.000275938189845475,0.006
"hegemony",1,1.37969094922737e-05,0.002
"holiday",5,6.89845474613687e-05,0.01
"holidaying",1,1.37969094922737e-05,0.002
"holidays",3,4.13907284768212e-05,0.006
"homogenous",1,1.37969094922737e-05,0.002
"hoped",1,1.37969094922737e-05,0.002
"horrid",1,1.37969094922737e-05,0.002
"hostility",1,1.37969094922737e-05,0.002
"ideology",4,5.51876379690949e-05,0.006
"imagination",1,1.37969094922737e-05,0.002
"imam",2,2.75938189845475e-05,0.002
"inapt",1,1.37969094922737e-05,0.002
"incendiary",1,1.37969094922737e-05,0.002
"increases",1,1.37969094922737e-05,0.002
"incriminating",1,1.37969094922737e-05,0.002
"independent",8,0.00011037527593819,0.016
"inflammatory",3,4.13907284768212e-05,0.002
"inoffensive",1,1.37969094922737e-05,0.002
"interpretation",1,1.37969094922737e-05,0.002
"investigating",2,2.75938189845475e-05,0.004
"islam",3,4.13907284768212e-05,0.002
"islamic",3,4.13907284768212e-05,0.002
"israel",1,1.37969094922737e-05,0.002
"jeffersonian",1,1.37969094922737e-05,0.002
"kiddies",7,9.65783664459161e-05,0.012
"kitchen",2,2.75938189845475e-05,0.004
"liddle",1,1.37969094922737e-05,0.002
"louis",1,1.37969094922737e-05,0.002
"macneice",1,1.37969094922737e-05,0.002
"maddest",2,2.75938189845475e-05,0.004
"majority",7,9.65783664459161e-05,0.01
"mantra",1,1.37969094922737e-05,0.002
"masri",2,2.75938189845475e-05,0.004
"mildly",4,5.51876379690949e-05,0.008
"milky",1,1.37969094922737e-05,0.002
"mindedness",1,1.37969094922737e-05,0.002
"mirror",2,2.75938189845475e-05,0.002
"misrepresented",1,1.37969094922737e-05,0.002
"mistrust",1,1.37969094922737e-05,0.002
"mock",2,2.75938189845475e-05,0.004
"monoculturalism",1,1.37969094922737e-05,0.002
"mosque",1,1.37969094922737e-05,0.002
"mullahs",2,2.75938189845475e-05,0.004
"multicultural",1,1.37969094922737e-05,0.002
"multiculturalism",2,2.75938189845475e-05,0.002
"muslim",3,4.13907284768212e-05,0.004
"muslims",6,8.27814569536424e-05,0.006
"mystification",1,1.37969094922737e-05,0.002
"nervy",1,1.37969094922737e-05,0.002
"noble",1,1.37969094922737e-05,0.002
"paddling",1,1.37969094922737e-05,0.002
"pakistan",2,2.75938189845475e-05,0.004
"paranoid",1,1.37969094922737e-05,0.002
"passport",1,1.37969094922737e-05,0.002
"patch",11,0.000151766004415011,0.016
"peaceable",1,1.37969094922737e-05,0.002
"persecution",2,2.75938189845475e-05,0.002
"phraseology",1,1.37969094922737e-05,0.002
"preached",1,1.37969094922737e-05,0.002
"preaches",1,1.37969094922737e-05,0.002
"preparing",2,2.75938189845475e-05,0.004
"pretending",1,1.37969094922737e-05,0.002
"proto",1,1.37969094922737e-05,0.002
"pungency",1,1.37969094922737e-05,0.002
"rabbi",1,1.37969094922737e-05,0.002
"rapprochement",1,1.37969094922737e-05,0.002
"remainder",1,1.37969094922737e-05,0.002
"remarks",2,2.75938189845475e-05,0.004
"remotely",1,1.37969094922737e-05,0.002
"repeating",1,1.37969094922737e-05,0.002
"repellent",1,1.37969094922737e-05,0.002
"representative",3,4.13907284768212e-05,0.004
"reputation",5,6.89845474613687e-05,0.004
"restricted",2,2.75938189845475e-05,0.004
"rhetoric",1,1.37969094922737e-05,0.002
"rod",1,1.37969094922737e-05,0.002
"scare",2,2.75938189845475e-05,0.004
"scoop",1,1.37969094922737e-05,0.002
"sea",2,2.75938189845475e-05,0.004
"seaside",2,2.75938189845475e-05,0.004
"semitic",1,1.37969094922737e-05,0.002
"sermons",1,1.37969094922737e-05,0.002
"sheikh",4,5.51876379690949e-05,0.004
"shelves",1,1.37969094922737e-05,0.002
"shins",1,1.37969094922737e-05,0.002
"shutting",3,4.13907284768212e-05,0.006
"sounded",1,1.37969094922737e-05,0.002
"spoke",4,5.51876379690949e-05,0.008
"statutory",2,2.75938189845475e-05,0.004
"stone",3,4.13907284768212e-05,0.006
"stronger",3,4.13907284768212e-05,0.006
"succour",1,1.37969094922737e-05,0.002
"superficially",1,1.37969094922737e-05,0.002
"sustained",3,4.13907284768212e-05,0.006
"swing",3,4.13907284768212e-05,0.006
"synagogue",1,1.37969094922737e-05,0.002
"syncopated",1,1.37969094922737e-05,0.002
"tailed",1,1.37969094922737e-05,0.002
"taliban",1,1.37969094922737e-05,0.002
"terrorism",2,2.75938189845475e-05,0.002
"test",8,0.00011037527593819,0.014
"thinning",1,1.37969094922737e-05,0.002
"tickling",1,1.37969094922737e-05,0.002
"tiny",6,8.27814569536424e-05,0.012
"tolerance",2,2.75938189845475e-05,0.004
"tolerate",2,2.75938189845475e-05,0.002
"uncomfortably",1,1.37969094922737e-05,0.002
"uncompromising",1,1.37969094922737e-05,0.002
"unduly",1,1.37969094922737e-05,0.002
"unease",1,1.37969094922737e-05,0.002
"unequivocally",1,1.37969094922737e-05,0.002
"utterly",3,4.13907284768212e-05,0.006
"vaulting",1,1.37969094922737e-05,0.002
"victoria",3,4.13907284768212e-05,0.004
"vilification",1,1.37969094922737e-05,0.002
"vision",3,4.13907284768212e-05,0.004
"warfare",1,1.37969094922737e-05,0.002
"warriors",1,1.37969094922737e-05,0.002
"wash",2,2.75938189845475e-05,0.004
"watchful",1,1.37969094922737e-05,0.002
"western",9,0.000124172185430464,0.01
"wilfully",1,1.37969094922737e-05,0.002
"willingness",1,1.37969094922737e-05,0.002
"wishing",1,1.37969094922737e-05,0.002
"wondered",1,1.37969094922737e-05,0.002
"zionism",1,1.37969094922737e-05,0.002
"activists",7,9.65783664459161e-05,0.004
"adrian",2,2.75938189845475e-05,0.004
"alarm",1,1.37969094922737e-05,0.002
"alliance",10,0.000137969094922737,0.008
"andy",1,1.37969094922737e-05,0.002
"attached",8,0.00011037527593819,0.016
"badge",1,1.37969094922737e-05,0.002
"bridges",1,1.37969094922737e-05,0.002
"bushes",1,1.37969094922737e-05,0.002
"campaigning",1,1.37969094922737e-05,0.002
"careful",3,4.13907284768212e-05,0.006
"carefully",2,2.75938189845475e-05,0.004
"carpets",1,1.37969094922737e-05,0.002
"carved",1,1.37969094922737e-05,0.002
"celtic",1,1.37969094922737e-05,0.002
"chalk",1,1.37969094922737e-05,0.002
"chippings",1,1.37969094922737e-05,0.002
"consideration",1,1.37969094922737e-05,0.002
"countryside",8,0.00011037527593819,0.006
"crafted",1,1.37969094922737e-05,0.002
"deterioration",1,1.37969094922737e-05,0.002
"dissociates",1,1.37969094922737e-05,0.002
"downwards",1,1.37969094922737e-05,0.002
"follows",4,5.51876379690949e-05,0.008
"frustrated",4,5.51876379690949e-05,0.008
"graffiti",1,1.37969094922737e-05,0.002
"grey",2,2.75938189845475e-05,0.004
"hodgson",1,1.37969094922737e-05,0.002
"horn",2,2.75938189845475e-05,0.002
"hounds",2,2.75938189845475e-05,0.004
"hunting",6,8.27814569536424e-05,0.008
"huntsman",3,4.13907284768212e-05,0.002
"impressive",2,2.75938189845475e-05,0.004
"inaction",1,1.37969094922737e-05,0.002
"incident",5,6.89845474613687e-05,0.006
"kilburn",5,6.89845474613687e-05,0.004
"kit",1,1.37969094922737e-05,0.002
"landmark",1,1.37969094922737e-05,0.002
"landmarks",1,1.37969094922737e-05,0.002
"lawful",1,1.37969094922737e-05,0.002
"lorry",1,1.37969094922737e-05,0.002
"marches",1,1.37969094922737e-05,0.002
"ministers",1,1.37969094922737e-05,0.002
"monument",1,1.37969094922737e-05,0.002
"moors",1,1.37969094922737e-05,0.002
"motorway",1,1.37969094922737e-05,0.002
"nailed",3,4.13907284768212e-05,0.004
"oxfordshire",5,6.89845474613687e-05,0.004
"plotted",1,1.37969094922737e-05,0.002
"preserved",1,1.37969094922737e-05,0.002
"pro",10,0.000137969094922737,0.008
"pupils",1,1.37969094922737e-05,0.002
"pushed",8,0.00011037527593819,0.016
"radical",1,1.37969094922737e-05,0.002
"rca",3,4.13907284768212e-05,0.002
"refit",1,1.37969094922737e-05,0.002
"regret",1,1.37969094922737e-05,0.002
"regrets",3,4.13907284768212e-05,0.006
"responsibility",1,1.37969094922737e-05,0.002
"rider",3,4.13907284768212e-05,0.004
"roberts",2,2.75938189845475e-05,0.002
"schoolmaster",1,1.37969094922737e-05,0.002
"sight",5,6.89845474613687e-05,0.008
"sights",1,1.37969094922737e-05,0.002
"signs",4,5.51876379690949e-05,0.008
"sympathy",1,1.37969094922737e-05,0.002
"thirsk",1,1.37969094922737e-05,0.002
"tractor",1,1.37969094922737e-05,0.002
"trailer",1,1.37969094922737e-05,0.002
"tribal",1,1.37969094922737e-05,0.002
"turf",1,1.37969094922737e-05,0.002
"uffington",4,5.51876379690949e-05,0.004
"vandalism",1,1.37969094922737e-05,0.002
"vegetation",1,1.37969094922737e-05,0.002
"villagers",5,6.89845474613687e-05,0.006
"whitening",1,1.37969094922737e-05,0.002
"whoever",2,2.75938189845475e-05,0.004
"wilson",2,2.75938189845475e-05,0.004
"woke",1,1.37969094922737e-05,0.002
"yelland",1,1.37969094922737e-05,0.002
"yorkshirepost",3,4.13907284768212e-05,0.006
"crop",2,2.75938189845475e-05,0.002
"harvey",1,1.37969094922737e-05,0.002
"idol",4,5.51876379690949e-05,0.006
"oliver",1,1.37969094922737e-05,0.002
"thesun",1,1.37969094922737e-05,0.002
"belief",2,2.75938189845475e-05,0.004
"career",5,6.89845474613687e-05,0.01
"factually",3,4.13907284768212e-05,0.006
"memri",4,5.51876379690949e-05,0.006
"murdered",2,2.75938189845475e-05,0.004
"outright",2,2.75938189845475e-05,0.004
"rundown",2,2.75938189845475e-05,0.004
"yemen",2,2.75938189845475e-05,0.004
"bamping",5,6.89845474613687e-05,0.004
"beast",1,1.37969094922737e-05,0.002
"cat",22,0.000303532008830022,0.018
"cats",16,0.00022075055187638,0.008
"claims",7,9.65783664459161e-05,0.01
"corner",10,0.000137969094922737,0.014
"fen",2,2.75938189845475e-05,0.004
"gauntlets",1,1.37969094922737e-05,0.002
"hair",6,8.27814569536424e-05,0.012
"kills",2,2.75938189845475e-05,0.004
"livestock",1,1.37969094922737e-05,0.002
"lurking",1,1.37969094922737e-05,0.002
"panthers",2,2.75938189845475e-05,0.004
"paw",2,2.75938189845475e-05,0.004
"photographs",4,5.51876379690949e-05,0.008
"poised",3,4.13907284768212e-05,0.006
"pounce",1,1.37969094922737e-05,0.002
"prints",2,2.75938189845475e-05,0.004
"prove",3,4.13907284768212e-05,0.006
"prowl",1,1.37969094922737e-05,0.002
"pumas",2,2.75938189845475e-05,0.004
"reports",11,0.000151766004415011,0.014
"samples",3,4.13907284768212e-05,0.006
"sheep",2,2.75938189845475e-05,0.004
"sightings",7,9.65783664459161e-05,0.006
"tigers",2,2.75938189845475e-05,0.004
"undergrowth",1,1.37969094922737e-05,0.002
"vicious",1,1.37969094922737e-05,0.002
"aerial",2,2.75938189845475e-05,0.004
"aspx",2,2.75938189845475e-05,0.004
"aware",16,0.00022075055187638,0.028
"berkshire",1,1.37969094922737e-05,0.002
"blob",1,1.37969094922737e-05,0.002
"boggle",1,1.37969094922737e-05,0.002
"campaigners",6,8.27814569536424e-05,0.006
"carol",2,2.75938189845475e-05,0.002
"complaints",2,2.75938189845475e-05,0.004
"courts",2,2.75938189845475e-05,0.004
"cried",1,1.37969094922737e-05,0.002
"dates",6,8.27814569536424e-05,0.012
"defaced",4,5.51876379690949e-05,0.002
"downs",1,1.37969094922737e-05,0.002
"dowson",1,1.37969094922737e-05,0.002
"easiest",2,2.75938189845475e-05,0.004
"ernest",1,1.37969094922737e-05,0.002
"esso",1,1.37969094922737e-05,0.002
"hunters",1,1.37969094922737e-05,0.002
"investigate",2,2.75938189845475e-05,0.004
"madder",1,1.37969094922737e-05,0.002
"monuments",2,2.75938189845475e-05,0.002
"paint",5,6.89845474613687e-05,0.01
"painted",1,1.37969094922737e-05,0.002
"papers",12,0.000165562913907285,0.006
"rains",1,1.37969094922737e-05,0.002
"regalia",1,1.37969094922737e-05,0.002
"shots",1,1.37969094922737e-05,0.002
"smirk",1,1.37969094922737e-05,0.002
"tennis",1,1.37969094922737e-05,0.002
"thames",1,1.37969094922737e-05,0.002
"touch",5,6.89845474613687e-05,0.01
"aged",6,8.27814569536424e-05,0.008
"armature",1,1.37969094922737e-05,0.002
"attracts",2,2.75938189845475e-05,0.004
"castle",1,1.37969094922737e-05,0.002
"constitutes",1,1.37969094922737e-05,0.002
"creations",1,1.37969094922737e-05,0.002
"darrington",1,1.37969094922737e-05,0.002
"dorset",1,1.37969094922737e-05,0.002
"drinks",2,2.75938189845475e-05,0.004
"enclosure",1,1.37969094922737e-05,0.002
"fitting",1,1.37969094922737e-05,0.002
"forgotten",1,1.37969094922737e-05,0.002
"formal",3,4.13907284768212e-05,0.004
"fred",1,1.37969094922737e-05,0.002
"grandfather",1,1.37969094922737e-05,0.002
"grandson",1,1.37969094922737e-05,0.002
"impermanence",1,1.37969094922737e-05,0.002
"kick",4,5.51876379690949e-05,0.008
"king",9,0.000124172185430464,0.01
"kings",2,2.75938189845475e-05,0.004
"mum",1,1.37969094922737e-05,0.002
"musicians",1,1.37969094922737e-05,0.002
"pitch",4,5.51876379690949e-05,0.004
"prom",1,1.37969094922737e-05,0.002
"pyramids",1,1.37969094922737e-05,0.002
"replicas",1,1.37969094922737e-05,0.002
"sand",2,2.75938189845475e-05,0.002
"sandy",2,2.75938189845475e-05,0.004
"sculptures",3,4.13907284768212e-05,0.002
"seafront",1,1.37969094922737e-05,0.002
"sister",6,8.27814569536424e-05,0.012
"teenage",1,1.37969094922737e-05,0.002
"vandalised",1,1.37969094922737e-05,0.002
"weymouth",3,4.13907284768212e-05,0.002
"adv",1,1.37969094922737e-05,0.002
"appft",1,1.37969094922737e-05,0.002
"copyrights",1,1.37969094922737e-05,0.002
"domainnapping",1,1.37969094922737e-05,0.002
"enfoce",1,1.37969094922737e-05,0.002
"ffxadfploc",1,1.37969094922737e-05,0.002
"frank",1,1.37969094922737e-05,0.002
"frihet",1,1.37969094922737e-05,0.002
"genom",1,1.37969094922737e-05,0.002
"haiku",1,1.37969094922737e-05,0.002
"hitoff",1,1.37969094922737e-05,0.002
"ignores",1,1.37969094922737e-05,0.002
"inventing",2,2.75938189845475e-05,0.004
"kunskap",1,1.37969094922737e-05,0.002
"lang",2,2.75938189845475e-05,0.002
"libertatem",1,1.37969094922737e-05,0.002
"lynn",1,1.37969094922737e-05,0.002
"lynx",4,5.51876379690949e-05,0.004
"melbourne",1,1.37969094922737e-05,0.002
"mot",1,1.37969094922737e-05,0.002
"netacgi",1,1.37969094922737e-05,0.002
"netah",1,1.37969094922737e-05,0.002
"nph",1,1.37969094922737e-05,0.002
"parser",1,1.37969094922737e-05,0.002
"patent",2,2.75938189845475e-05,0.002
"patents",5,6.89845474613687e-05,0.002
"pending",2,2.75938189845475e-05,0.004
"pto",2,2.75938189845475e-05,0.002
"sad",3,4.13907284768212e-05,0.006
"scientiam",1,1.37969094922737e-05,0.002
"sect",2,2.75938189845475e-05,0.002
"svanstrom",3,4.13907284768212e-05,0.002
"theage",1,1.37969094922737e-05,0.002
"tml",1,1.37969094922737e-05,0.002
"uggly",1,1.37969094922737e-05,0.002
"usjnddwcdqc",1,1.37969094922737e-05,0.002
"uspto",1,1.37969094922737e-05,0.002
"utf",1,1.37969094922737e-05,0.002
"voices",1,1.37969094922737e-05,0.002
"wheel",6,8.27814569536424e-05,0.004
"acceptable",3,4.13907284768212e-05,0.006
"advocate",1,1.37969094922737e-05,0.002
"artifact",1,1.37969094922737e-05,0.002
"beer",1,1.37969094922737e-05,0.002
"blazingly",2,2.75938189845475e-05,0.004
"bracing",1,1.37969094922737e-05,0.002
"brand",2,2.75938189845475e-05,0.004
"brian",7,9.65783664459161e-05,0.012
"bucks",3,4.13907284768212e-05,0.004
"capitalist",3,4.13907284768212e-05,0.006
"cascading",1,1.37969094922737e-05,0.002
"churning",1,1.37969094922737e-05,0.002
"coke",1,1.37969094922737e-05,0.002
"concert",1,1.37969094922737e-05,0.002
"convenience",1,1.37969094922737e-05,0.002
"cow",1,1.37969094922737e-05,0.002
"crayon",1,1.37969094922737e-05,0.002
"deadbeat",1,1.37969094922737e-05,0.002
"dennis",1,1.37969094922737e-05,0.002
"dept",4,5.51876379690949e-05,0.008
"desks",1,1.37969094922737e-05,0.002
"devil",1,1.37969094922737e-05,0.002
"disney",2,2.75938189845475e-05,0.004
"draining",1,1.37969094922737e-05,0.002
"draw",1,1.37969094922737e-05,0.002
"dried",1,1.37969094922737e-05,0.002
"driving",7,9.65783664459161e-05,0.014
"dup",1,1.37969094922737e-05,0.002
"duplicate",2,2.75938189845475e-05,0.002
"duplication",1,1.37969094922737e-05,0.002
"dups",1,1.37969094922737e-05,0.002
"elvis",8,0.00011037527593819,0.002
"endorse",1,1.37969094922737e-05,0.002
"exact",5,6.89845474613687e-05,0.008
"fans",5,6.89845474613687e-05,0.004
"gibson",2,2.75938189845475e-05,0.002
"granting",13,0.000179359823399558,0.01
"guitar",2,2.75938189845475e-05,0.002
"hangers",1,1.37969094922737e-05,0.002
"headstock",2,2.75938189845475e-05,0.002
"helps",7,9.65783664459161e-05,0.014
"homebuilt",1,1.37969094922737e-05,0.002
"label",3,4.13907284768212e-05,0.002
"leech",1,1.37969094922737e-05,0.002
"les",1,1.37969094922737e-05,0.002
"liked",3,4.13907284768212e-05,0.006
"limos",1,1.37969094922737e-05,0.002
"listening",2,2.75938189845475e-05,0.004
"lose",3,4.13907284768212e-05,0.006
"loses",3,4.13907284768212e-05,0.006
"manning",1,1.37969094922737e-05,0.002
"masnick",8,0.00011037527593819,0.012
"mclaughlin",1,1.37969094922737e-05,0.002
"mickey",1,1.37969094922737e-05,0.002
"microphone",1,1.37969094922737e-05,0.002
"neighbor",3,4.13907284768212e-05,0.006
"neighbour",2,2.75938189845475e-05,0.004
"orville",1,1.37969094922737e-05,0.002
"pen",1,1.37969094922737e-05,0.002
"phallacy",1,1.37969094922737e-05,0.002
"pills",1,1.37969094922737e-05,0.002
"presley",1,1.37969094922737e-05,0.002
"push",3,4.13907284768212e-05,0.006
"reframing",1,1.37969094922737e-05,0.002
"revelation",1,1.37969094922737e-05,0.002
"riches",1,1.37969094922737e-05,0.002
"royalties",1,1.37969094922737e-05,0.002
"sarah",2,2.75938189845475e-05,0.002
"semantic",2,2.75938189845475e-05,0.002
"seriously",6,8.27814569536424e-05,0.012
"sing",2,2.75938189845475e-05,0.004
"sit",7,9.65783664459161e-05,0.012
"slurped",1,1.37969094922737e-05,0.002
"smell",2,2.75938189845475e-05,0.004
"song",5,6.89845474613687e-05,0.006
"songs",4,5.51876379690949e-05,0.006
"stupid",17,0.000234547461368653,0.022
